Date,0_0,1_0,2_0,3_0,4_0,5_0,6_0,7_0,8_0,0_1,1_1,2_1,3_1,4_1,5_1,6_1,7_1,8_1,0_2,1_2,2_2,3_2,4_2,5_2,6_2,7_2,8_2,0_3,1_3,2_3,3_3,4_3,5_3,6_3,7_3,8_3,0_4,1_4,2_4,3_4,4_4,5_4,6_4,7_4,8_4,0_5,1_5,2_5,3_5,4_5,5_5,6_5,7_5,8_5,0_6,1_6,2_6,3_6,4_6,5_6,6_6,7_6,8_6,0_7,1_7,2_7,3_7,4_7,5_7,6_7,7_7,8_7,0_8,1_8,2_8,3_8,4_8,5_8,6_8,7_8,8_8,0_9,1_9,2_9,3_9,4_9,5_9,6_9,7_9,8_9,0_10,1_10,2_10,3_10,4_10,5_10,6_10,7_10,8_10,0_11,1_11,2_11,3_11,4_11,5_11,6_11,7_11,8_11,0_12,1_12,2_12,3_12,4_12,5_12,6_12,7_12,8_12,0_13,1_13,2_13,3_13,4_13,5_13,6_13,7_13,8_13,0_14,1_14,2_14,3_14,4_14,5_14,6_14,7_14,8_14,0_15,1_15,2_15,3_15,4_15,5_15,6_15,7_15,8_15
2025/4/18,0.00000000,0.00000000,0.00075493,0.00000000,0.00891397,0.00364931,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00120222,0.01186943,0.05170007,0.11294217,0.00000000,0.00000000,0.00000000,0.00000000,0.00096538,0.03651744,0.01120699,0.01595400,0.01171919,0.00000000,0.00000000,0.00000000,0.00000000,0.00607662,0.01342338,0.03642917,0.02226594,0.03336891,0.01011225,0.00185091,0.00000000,0.00000000,0.00044531,0.00051722,0.00377902,0.01253961,0.01270100,0.03338068,0.02406476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00183805,0.00452662,0.00426724,0.05061056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00617513,0.02078070,0.00823543,0.02030391,0.00093736,0.00000000,0.00000000,0.00000000,0.00194976,0.02432983,0.00624498,0.01088687,0.01536210,0.00416370,0.00384599,0.00733594,0.00533267,0.00212854,0.00000000,0.00000000,0.01530910,0.00310007,0.00033954,0.01034850,0.00211967,0.02636608,0.00572432,0.00027956,0.00910326,0.01523219,0.07471344,0.00589444,0.01026303,0.08102964,0.03614533,0.01707907,0.00188390,0.00642882,0.03437908,0.00425248,0.00401398,0.00000000,0.02007716,0.03586143,0.01172841,0.00213673,0.00281933,0.00888320,0.00488232,0.00032595,0.00000000,0.00000000,0.01636686,0.03192989,0.00940084,0.00578965,0.01961362,0.00181824,0.00000000,0.00000000,0.00000000,0.00002334,0.02192078,0.00795773,0.00126788,0.00633139,0.00000000,0.00000000,0.00000000,0.00000000,0.00297695,0.00973423,0.00648097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01139732,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/19,0.00000000,0.00000000,0.00056734,0.00000000,0.00155350,0.00262327,0.00481651,0.00000000,0.00000000,0.00000000,0.00000000,0.00110899,0.00637227,0.05685237,0.12572588,0.00000000,0.00000000,0.00000000,0.00000000,0.00143179,0.03787854,0.00612889,0.01949582,0.02148114,0.00000000,0.00000000,0.00000000,0.00000000,0.00440863,0.01876319,0.04919224,0.03766543,0.02168968,0.00723298,0.00173295,0.00000000,0.00000000,0.00006571,0.00084701,0.00375875,0.01541820,0.01985973,0.03316981,0.02642757,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00256925,0.00983070,0.00923955,0.04053536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00468310,0.02426209,0.00855752,0.02582669,0.00073541,0.00000000,0.00000000,0.00000000,0.00000000,0.02189475,0.01118133,0.02150327,0.01020711,0.00722003,0.00740564,0.00722102,0.00757359,0.00250486,0.00000000,0.00000000,0.00470694,0.01020577,0.00029869,0.01026483,0.00610076,0.01278959,0.00368755,0.00058703,0.02099133,0.00096783,0.08657323,0.01026145,0.00774084,0.05257523,0.04415180,0.01448964,0.00147805,0.00464724,0.02300056,0.00518442,0.01079371,0.00000000,0.00962183,0.01736858,0.01165633,0.00309675,0.00046886,0.01253101,0.00397403,0.00535516,0.00000000,0.00000000,0.02139456,0.03137981,0.00288859,0.00714671,0.00964153,0.00155029,0.00000000,0.00000000,0.00000000,0.00000000,0.00586654,0.00000000,0.00132197,0.00548971,0.00060135,0.00000000,0.00000000,0.00000000,0.00632287,0.02363783,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02441542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/20,0.00000000,0.00000000,0.00060884,0.00000000,0.00197024,0.00169883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00123667,0.00397478,0.09362817,0.10893474,0.00000000,0.00000000,0.00000000,0.00000000,0.00263753,0.02642624,0.00803299,0.02467813,0.03192573,0.00000000,0.00000000,0.00000000,0.00000000,0.00893321,0.01117463,0.01315106,0.02510495,0.02311015,0.01074878,0.00202275,0.00000000,0.00000000,0.00000000,0.00096298,0.00571225,0.01666522,0.02116161,0.03503423,0.02056106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00330161,0.02278610,0.02110651,0.05691433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00569134,0.02326244,0.00699537,0.02535576,0.00068791,0.00000000,0.00000000,0.00000000,0.00000000,0.02255083,0.02354404,0.01775385,0.00284890,0.01104957,0.01222800,0.00736832,0.00232140,0.00283036,0.00000000,0.00000000,0.00476774,0.03029303,0.00040430,0.01067046,0.01128285,0.01711983,0.01503540,0.00053653,0.01059036,0.00000000,0.09729961,0.00572806,0.00490025,0.04209688,0.04289704,0.02155965,0.00181900,0.00593686,0.02326438,0.01213510,0.00324798,0.00000000,0.00785544,0.00790706,0.02266999,0.00367596,0.00232535,0.00161036,0.00387878,0.00174689,0.00000000,0.00000000,0.01266487,0.02611293,0.00350078,0.00665664,0.01180691,0.00178244,0.00000000,0.00000000,0.00000000,0.00030243,0.00622513,0.00275302,0.00131442,0.00530456,0.00221313,0.00000000,0.00000000,0.00000000,0.01765585,0.01217028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00492597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/21,0.00000000,0.00001706,0.00010411,0.00000000,0.01883985,0.00401882,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00037094,0.00129215,0.08857501,0.12440173,0.00001706,0.00000000,0.00000000,0.00000000,0.00416001,0.03187547,0.01291304,0.03043532,0.04081596,0.00001706,0.00000000,0.00000000,0.00000000,0.00886435,0.01277809,0.01339051,0.04966918,0.04742277,0.02078982,0.00176409,0.00000000,0.00000000,0.00016290,0.00055029,0.01082742,0.02898380,0.02685865,0.04651955,0.02371164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00390521,0.01435038,0.00862119,0.07097556,0.00000000,0.00000000,0.00000000,0.00000000,0.00001706,0.01059778,0.03874413,0.00623349,0.02903032,0.00064009,0.00000000,0.00001706,0.00000000,0.00187902,0.01982972,0.01739204,0.03225420,0.00334502,0.02250277,0.02069830,0.00655046,0.00089713,0.00320691,0.00001706,0.00001706,0.00565903,0.03311047,0.00072198,0.01015675,0.01802777,0.02551874,0.00171338,0.00039282,0.00581351,0.00003457,0.07939464,0.00945873,0.00561467,0.06435236,0.05745745,0.02467461,0.00201425,0.00575148,0.02933541,0.00721922,0.00104239,0.00000000,0.01616623,0.00377737,0.02325383,0.00496057,0.00571973,0.00664122,0.00320654,0.00003824,0.00000000,0.00000000,0.01341453,0.01222483,0.00432121,0.01211836,0.01677020,0.00169918,0.00000000,0.00000000,0.00000000,0.00081888,0.01776145,0.00373986,0.00176380,0.00486672,0.00447891,0.00000000,0.00000000,0.00000000,0.02211394,0.00730318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00078069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/22,0.00000000,0.00000969,0.00071659,0.00000000,0.00839669,0.01565926,0.00263916,0.00000000,0.00000000,0.00000000,0.00000000,0.00116294,0.00538987,0.07259701,0.11754093,0.00000969,0.00000000,0.00000000,0.00000000,0.00430934,0.02973630,0.02380927,0.00982342,0.04174431,0.00000969,0.00000000,0.00000000,0.00000000,0.00871378,0.00994721,0.01731542,0.04745295,0.05841970,0.01039710,0.00175415,0.00000000,0.00000000,0.00049323,0.00169078,0.00726428,0.02236754,0.03032913,0.08665818,0.01864409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00358151,0.01404326,0.00381504,0.07562397,0.00000000,0.00000000,0.00000000,0.00000000,0.00000969,0.00800276,0.01726488,0.00676726,0.01648174,0.00087015,0.00000000,0.00000969,0.00000000,0.01363029,0.01592015,0.01493710,0.02256649,0.01331205,0.01190635,0.01326871,0.00504670,0.00157612,0.00380843,0.00000969,0.00000969,0.00488372,0.01865419,0.00081217,0.01592944,0.01012518,0.02447280,0.01031933,0.00000000,0.00437870,0.00152099,0.07335354,0.00442135,0.00947836,0.06279083,0.06768519,0.04324906,0.00221814,0.00511950,0.03634219,0.00568707,0.00028969,0.00000000,0.01758476,0.01308761,0.03057431,0.00465930,0.00226378,0.00406752,0.00359729,0.00270815,0.00000000,0.00000000,0.01780439,0.03494371,0.00421873,0.01014946,0.01121136,0.00204445,0.00000000,0.00000000,0.00000000,0.00033813,0.05184988,0.00847141,0.00164406,0.00624117,0.00672670,0.00000000,0.00000000,0.00000000,0.00704736,0.00649700,0.00080049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00247851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/23,0.00000000,0.00002238,0.00512025,0.00000000,0.00902439,0.00335327,0.00718810,0.00000000,0.00000000,0.00000000,0.00000000,0.00093608,0.02083392,0.05948653,0.13547686,0.00002238,0.00000000,0.00000000,0.00000000,0.00483105,0.01882030,0.01909526,0.01358581,0.04498186,0.00002238,0.00000000,0.00000000,0.00000000,0.00479388,0.00685154,0.01611058,0.05545499,0.06424803,0.01106145,0.00141751,0.00000000,0.00000000,0.00066136,0.00087290,0.01199189,0.00615141,0.02183472,0.07292171,0.03732783,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00283576,0.02223505,0.00222696,0.06493727,0.00000000,0.00000000,0.00000000,0.00000000,0.00002238,0.02021311,0.01413902,0.01079364,0.01811266,0.00094997,0.00000000,0.00002238,0.00000000,0.00574593,0.00543807,0.01200628,0.02771397,0.01540816,0.01855152,0.00609904,0.00623006,0.00752250,0.00148208,0.00002238,0.00002238,0.00265769,0.00906831,0.00108193,0.00860159,0.00482543,0.03988765,0.01958743,0.00000000,0.00274548,0.00257905,0.07961103,0.00367604,0.00860025,0.04067479,0.05427060,0.02532294,0.00364516,0.00658624,0.02249027,0.00729802,0.00095561,0.00000000,0.01622063,0.00480962,0.05190068,0.00404928,0.00755425,0.02132019,0.00278893,0.00740765,0.00000000,0.00000000,0.01267526,0.02523792,0.00385727,0.00255163,0.01602380,0.00231096,0.00000000,0.00000000,0.00000000,0.00022824,0.02067000,0.01127158,0.00123151,0.01495964,0.01338475,0.00000000,0.00000000,0.00000000,0.00706011,0.01573867,0.00036980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00315720,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/24,0.00000000,0.00000000,0.00030571,0.00000000,0.00840335,0.00271255,0.01501939,0.00000000,0.00000000,0.00000000,0.00000000,0.00060218,0.00476762,0.06842232,0.14437856,0.00000000,0.00000000,0.00000000,0.00000000,0.00868529,0.01304425,0.03121189,0.01458289,0.02312658,0.00000000,0.00000000,0.00000000,0.00000000,0.00975802,0.00725267,0.01993039,0.06316052,0.09009181,0.00908455,0.00104452,0.00000000,0.00000000,0.00027296,0.00000000,0.00729740,0.02386890,0.02989073,0.05142925,0.03126586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00408931,0.01868519,0.00694815,0.04155682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00955329,0.01360949,0.00508792,0.01612701,0.00094713,0.00000000,0.00000000,0.00000000,0.00545975,0.00291563,0.01101196,0.01869130,0.01815856,0.00960848,0.00107033,0.00683307,0.00144755,0.00121100,0.00000000,0.00000000,0.00415269,0.00862498,0.00087141,0.01086096,0.00277010,0.02806442,0.01222643,0.00000000,0.00135560,0.00196420,0.09196488,0.00451212,0.01738645,0.06395110,0.04681998,0.03275740,0.00300731,0.01372680,0.02404466,0.01277568,0.00390904,0.00000000,0.03408248,0.01017766,0.03259716,0.00396819,0.00164516,0.00934518,0.00367157,0.00315809,0.00000000,0.00000000,0.01117096,0.02849478,0.01411263,0.00258782,0.01987990,0.00215343,0.00000000,0.00000000,0.00000000,0.00000000,0.02345185,0.01764359,0.00016607,0.00348669,0.01193658,0.00000000,0.00000000,0.00000000,0.00484116,0.00651032,0.00005709,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00384424,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/25,0.00000000,0.00000915,0.00019944,0.00000000,0.00872206,0.00977619,0.01218445,0.00000000,0.00000000,0.00000000,0.00000000,0.00108226,0.00568327,0.06500532,0.13555579,0.00000915,0.00000000,0.00000000,0.00000000,0.00705189,0.01494595,0.03548211,0.02109315,0.02709117,0.00000915,0.00000000,0.00000000,0.00000000,0.00518053,0.00292208,0.02628387,0.06255525,0.08672592,0.02463657,0.00151058,0.00000000,0.00000000,0.00000000,0.00059837,0.00599363,0.03829684,0.03736318,0.03648056,0.02535259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00346832,0.01512143,0.00569540,0.09096682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000915,0.00859575,0.02578740,0.00524873,0.03110369,0.00103816,0.00000000,0.00000915,0.00000000,0.00978957,0.01944318,0.03000845,0.02048885,0.01410402,0.01062473,0.01139682,0.00709978,0.00441874,0.00605345,0.00000915,0.00000915,0.01163473,0.00821060,0.00115280,0.02122656,0.00452860,0.01788026,0.02055862,0.00000000,0.00160617,0.00032872,0.09920949,0.01232468,0.00694417,0.05877581,0.06263846,0.01536799,0.00224454,0.00416164,0.03668562,0.00946806,0.00955215,0.00000000,0.03582548,0.00918466,0.02276839,0.00238234,0.00111526,0.00394218,0.00734182,0.00215409,0.00000000,0.00000000,0.01363582,0.03664124,0.02568353,0.01769063,0.02019048,0.00270373,0.00000000,0.00000000,0.00000000,0.00024027,0.03000404,0.02061487,0.00000000,0.00175999,0.00611643,0.00000000,0.00000000,0.00000000,0.00435249,0.00198963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00802211,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/26,0.00000000,0.00001580,0.00049257,0.00000000,0.00751649,0.00485289,0.01442224,0.00000000,0.00000000,0.00000000,0.00000000,0.00143350,0.00883787,0.09358723,0.13647816,0.00001580,0.00000000,0.00000000,0.00000000,0.00281106,0.02764160,0.02146166,0.00518358,0.01491812,0.00001580,0.00000000,0.00000000,0.00000000,0.01357920,0.00364342,0.02214813,0.04259483,0.06637394,0.00918247,0.00407649,0.00000000,0.00000000,0.00035644,0.00104342,0.00462356,0.02421537,0.02040922,0.03694679,0.03754758,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00516288,0.00865804,0.01589394,0.08266773,0.00000000,0.00000000,0.00000000,0.00000000,0.00001580,0.01366283,0.01688940,0.01224696,0.01931249,0.00089744,0.00000000,0.00001580,0.00000000,0.02212171,0.01083875,0.02923502,0.01414688,0.01622378,0.01901454,0.00415311,0.00639790,0.01787654,0.00195276,0.00001580,0.00001580,0.01322369,0.01675631,0.00126048,0.02851348,0.01223252,0.03316699,0.02021231,0.00000000,0.00815174,0.00000000,0.08853410,0.00881070,0.00189742,0.05797789,0.07490307,0.03448435,0.00114965,0.00247829,0.02326308,0.00703484,0.00576274,0.00000000,0.02843699,0.02012852,0.03452842,0.00334088,0.00225296,0.00000000,0.01746832,0.00186543,0.00000000,0.00000000,0.02014316,0.02441469,0.01309856,0.00800850,0.00519695,0.00269507,0.00000000,0.00000000,0.00000000,0.00577132,0.03481945,0.01231682,0.00415214,0.00124125,0.00846635,0.00000000,0.00000000,0.00000000,0.00000000,0.01192099,0.00261885,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00286401,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/27,0.00000000,0.00000690,0.00029762,0.00000000,0.00629886,0.00304088,0.00566680,0.00000000,0.00000000,0.00000000,0.00000000,0.00139671,0.01382020,0.07685882,0.14811131,0.00000690,0.00000000,0.00000000,0.00000000,0.00308726,0.01824337,0.03129580,0.00514777,0.03693758,0.00000690,0.00000000,0.00000000,0.00000000,0.00457727,0.00534369,0.00736198,0.02430026,0.06704680,0.01081597,0.00126785,0.00000000,0.00000000,0.00082746,0.00068758,0.00252647,0.02070633,0.01858073,0.05050319,0.05010168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01105765,0.01841501,0.00611624,0.04819087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000690,0.01110874,0.00828856,0.00909619,0.01174431,0.00033405,0.00000000,0.00000690,0.00000000,0.01092394,0.01735418,0.02630901,0.01790042,0.00614775,0.01564807,0.00136497,0.00510406,0.00328169,0.00196680,0.00000690,0.00000690,0.00359043,0.01875822,0.00136629,0.02464852,0.01926939,0.01705988,0.01467411,0.00000000,0.00814592,0.00008102,0.08694130,0.00569651,0.00359017,0.05332321,0.04872152,0.03802938,0.00102650,0.01380440,0.02378151,0.00552488,0.00621558,0.00000000,0.00780006,0.01513792,0.03508094,0.01353522,0.00066288,0.01024993,0.00962729,0.00195601,0.00000000,0.00000000,0.01549755,0.01430057,0.01620234,0.00445508,0.02567150,0.00227812,0.00000000,0.00000000,0.00000000,0.00000000,0.04805488,0.01321674,0.00000000,0.00071738,0.00218034,0.00000000,0.00000000,0.00000000,0.00060451,0.00077997,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00044977,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/28,0.00000000,0.00001153,0.00050958,0.00000000,0.00612900,0.00254621,0.00199907,0.00000000,0.00000000,0.00000000,0.00000000,0.00088294,0.02459352,0.05135527,0.19250587,0.00001153,0.00000000,0.00000000,0.00000000,0.00466893,0.01430277,0.02809238,0.00513308,0.03384105,0.00001153,0.00000000,0.00000000,0.00000000,0.00841306,0.01586807,0.00492405,0.02397290,0.06140998,0.00674230,0.00102118,0.00000000,0.00000000,0.00118821,0.00038116,0.00233093,0.02327582,0.02874375,0.04432528,0.06122125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00439498,0.02699058,0.00584849,0.05350079,0.00000000,0.00000000,0.00000000,0.00000000,0.00001153,0.00792814,0.00724049,0.00443610,0.02091603,0.00102394,0.00000000,0.00001153,0.00000000,0.00666721,0.00881448,0.00238617,0.02122138,0.00431675,0.00615707,0.00420715,0.00418453,0.00064619,0.00218119,0.00001153,0.00001153,0.00061017,0.01800173,0.00115995,0.03282548,0.00810193,0.01299409,0.02340361,0.00000000,0.00123281,0.00096169,0.05321627,0.01719068,0.01291986,0.08976685,0.05385540,0.02148045,0.00688354,0.03317055,0.01898045,0.00612029,0.00851516,0.00000000,0.00897227,0.01511718,0.03234535,0.00490927,0.00128875,0.00440773,0.01153647,0.00025822,0.00000000,0.00000000,0.01504041,0.03328510,0.01012252,0.00239420,0.02676794,0.00220825,0.00000000,0.00000000,0.00000000,0.00000000,0.02390170,0.02330612,0.00398148,0.00579680,0.00084793,0.00000000,0.00000000,0.00000000,0.00152132,0.00180758,0.00058865,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00153772,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/29,0.00000000,0.00003591,0.00082718,0.00000000,0.00736921,0.00264735,0.00180840,0.00000000,0.00000000,0.00000000,0.00000000,0.00021042,0.01477995,0.04768265,0.19363901,0.00003591,0.00000000,0.00000000,0.00000000,0.00436198,0.02478224,0.01543674,0.01137898,0.03301863,0.00003591,0.00000000,0.00000000,0.00000000,0.00806076,0.00539990,0.01622600,0.03082712,0.04958152,0.00193241,0.00131947,0.00000000,0.00000000,0.00071348,0.00000000,0.00723325,0.03352975,0.03800321,0.05790443,0.05270061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00270260,0.00670378,0.00342183,0.08858979,0.00000000,0.00000000,0.00000000,0.00000000,0.00003591,0.00677906,0.01678233,0.00569775,0.03380329,0.00625701,0.00000000,0.00003591,0.00000000,0.00378228,0.00350583,0.00334475,0.02293924,0.00620561,0.00461272,0.00653324,0.00544465,0.00179900,0.00266356,0.00003591,0.00003591,0.00210788,0.00922052,0.00116209,0.00948555,0.00586793,0.01507766,0.00886211,0.00000000,0.00188434,0.00086349,0.04361910,0.00822465,0.01831982,0.07369863,0.05548835,0.01104959,0.00106218,0.01064552,0.01510628,0.01056933,0.01470346,0.00000000,0.01118524,0.01329024,0.02860908,0.00000000,0.00802751,0.00884695,0.00892940,0.00140532,0.00000000,0.00000000,0.01930089,0.01426835,0.00620224,0.00575698,0.02022994,0.00206855,0.00000000,0.00000000,0.00000000,0.00098935,0.02670821,0.00623112,0.00000000,0.01972355,0.00090508,0.00000000,0.00000000,0.00000000,0.00204566,0.00573458,0.00090392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00699385,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/4/30,0.00000000,0.00003710,0.00095040,0.00000000,0.01699464,0.01156109,0.00774844,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01468667,0.07907343,0.13834617,0.00003710,0.00000000,0.00000000,0.00000000,0.00374313,0.01253749,0.01137294,0.01476866,0.04042091,0.00003710,0.00000000,0.00000000,0.00000000,0.00797629,0.00417598,0.02068187,0.04241462,0.04311648,0.00075725,0.00263981,0.00000000,0.00000000,0.00000000,0.00000000,0.00832082,0.02843237,0.01584588,0.05085559,0.02488982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00222786,0.00830038,0.00276566,0.05639610,0.00000000,0.00000000,0.00000000,0.00000000,0.00003710,0.00708935,0.00841590,0.00782231,0.03681362,0.00100202,0.00000000,0.00003710,0.00000000,0.00255231,0.00421249,0.01495264,0.00764231,0.01026321,0.00436232,0.00396550,0.01151938,0.00238096,0.00722940,0.00003710,0.00003710,0.01332507,0.00451999,0.00096541,0.00801122,0.00299228,0.02730079,0.00635131,0.00006374,0.00511033,0.00095932,0.06357665,0.00621814,0.00794327,0.06306967,0.05111337,0.02362705,0.00020395,0.00540721,0.02107867,0.00574634,0.02019715,0.00000000,0.00914762,0.00377793,0.02619529,0.00460136,0.00201560,0.01882232,0.01795524,0.00193407,0.00000000,0.00000000,0.02026164,0.02399538,0.00568694,0.01954366,0.00581468,0.00456538,0.00000000,0.00000000,0.00000000,0.00149032,0.01986621,0.00050235,0.00000000,0.01249199,0.00742552,0.00000000,0.00000000,0.00000000,0.00329310,0.01487846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00281926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/5/1,0.00000000,0.00005627,0.00085388,0.00000000,0.02651846,0.00383864,0.00662078,0.00000000,0.00000000,0.00000000,0.00000000,0.00420246,0.01218867,0.06591400,0.14085014,0.00005627,0.00000000,0.00000000,0.00000000,0.00148955,0.01162592,0.03531386,0.01688562,0.02626475,0.00005627,0.00000000,0.00000000,0.00000000,0.00278485,0.00343194,0.01636988,0.07128231,0.04398008,0.00246805,0.00309871,0.00000000,0.00000000,0.00000000,0.00112503,0.00305059,0.02769791,0.02241439,0.03687241,0.01893466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00596904,0.02415683,0.00269560,0.04222235,0.00000000,0.00000000,0.00000000,0.00000000,0.00005627,0.01397417,0.01098906,0.00840953,0.04326334,0.00030449,0.00000000,0.00005627,0.00000000,0.00290113,0.00595847,0.02431479,0.01021506,0.01907431,0.00472636,0.00169745,0.00609924,0.00365823,0.00211275,0.00005627,0.00005627,0.00498396,0.00576823,0.00074228,0.00640798,0.00207556,0.02620533,0.01379239,0.00321523,0.00619899,0.00230009,0.09022357,0.00659706,0.00567290,0.09943792,0.03748927,0.01840489,0.00000000,0.00700905,0.01878621,0.00640861,0.02023461,0.00000000,0.01243901,0.00993894,0.02332409,0.01513675,0.00064658,0.02738323,0.00814586,0.00177947,0.00000000,0.00000000,0.01981027,0.04232242,0.01319522,0.00971296,0.00699834,0.01912667,0.00000000,0.00000000,0.00000000,0.00185409,0.01572109,0.00173642,0.00074871,0.01536188,0.00335734,0.00000000,0.00000000,0.00000000,0.00308730,0.02251036,0.00165675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00266419,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025/5/2,0.00000000,0.00002504,0.00143735,0.00000000,0.01853518,0.00282991,0.01064029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00808079,0.07305032,0.16024201,0.00002504,0.00000000,0.00000000,0.00000000,0.00147570,0.01973104,0.02950613,0.01919284,0.03348430,0.00002504,0.00000000,0.00000000,0.00000000,0.00486971,0.00179411,0.01778805,0.06835286,0.05898578,0.01037684,0.00296385,0.00000000,0.00000000,0.00009016,0.00678026,0.00214752,0.03417252,0.02525695,0.03862569,0.02703320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01917791,0.01567153,0.00297512,0.06177712,0.00000000,0.00000000,0.00000000,0.00000000,0.00002504,0.00813741,0.01597081,0.00747769,0.02603824,0.00037759,0.00000000,0.00002504,0.00000000,0.00298451,0.01270661,0.02726697,0.00266013,0.02201976,0.00525142,0.00605257,0.00449603,0.01194970,0.00136223,0.00002504,0.00002504,0.00510629,0.00697104,0.00017374,0.01467673,0.00062335,0.02795590,0.01338561,0.00730963,0.00447324,0.00669054,0.11512464,0.01169747,0.00588739,0.08558298,0.04399044,0.01190168,0.00122387,0.02490860,0.02415174,0.00647677,0.00598668,0.00000000,0.02798519,0.01014251,0.02446728,0.00335813,0.00216015,0.01793512,0.00430001,0.00001841,0.00000000,0.00000000,0.02482733,0.05550450,0.00727125,0.00630230,0.01246364,0.00920089,0.00000000,0.00000000,0.00000000,0.00202024,0.03368092,0.00630249,0.00115910,0.01152563,0.00144131,0.00000000,0.00000000,0.00000000,0.00162022,0.00881795,0.00188405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00246179,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
