Date,0_0,1_0,2_0,3_0,4_0,5_0,6_0,7_0,8_0,9_0,10_0,11_0,12_0,0_1,1_1,2_1,3_1,4_1,5_1,6_1,7_1,8_1,9_1,10_1,11_1,12_1,0_2,1_2,2_2,3_2,4_2,5_2,6_2,7_2,8_2,9_2,10_2,11_2,12_2,0_3,1_3,2_3,3_3,4_3,5_3,6_3,7_3,8_3,9_3,10_3,11_3,12_3,0_4,1_4,2_4,3_4,4_4,5_4,6_4,7_4,8_4,9_4,10_4,11_4,12_4,0_5,1_5,2_5,3_5,4_5,5_5,6_5,7_5,8_5,9_5,10_5,11_5,12_5,0_6,1_6,2_6,3_6,4_6,5_6,6_6,7_6,8_6,9_6,10_6,11_6,12_6,0_7,1_7,2_7,3_7,4_7,5_7,6_7,7_7,8_7,9_7,10_7,11_7,12_7,0_8,1_8,2_8,3_8,4_8,5_8,6_8,7_8,8_8,9_8,10_8,11_8,12_8,0_9,1_9,2_9,3_9,4_9,5_9,6_9,7_9,8_9,9_9,10_9,11_9,12_9,0_10,1_10,2_10,3_10,4_10,5_10,6_10,7_10,8_10,9_10,10_10,11_10,12_10,0_11,1_11,2_11,3_11,4_11,5_11,6_11,7_11,8_11,9_11,10_11,11_11,12_11,0_12,1_12,2_12,3_12,4_12,5_12,6_12,7_12,8_12,9_12,10_12,11_12,12_12,0_13,1_13,2_13,3_13,4_13,5_13,6_13,7_13,8_13,9_13,10_13,11_13,12_13,0_14,1_14,2_14,3_14,4_14,5_14,6_14,7_14,8_14,9_14,10_14,11_14,12_14,0_15,1_15,2_15,3_15,4_15,5_15,6_15,7_15,8_15,9_15,10_15,11_15,12_15,0_16,1_16,2_16,3_16,4_16,5_16,6_16,7_16,8_16,9_16,10_16,11_16,12_16,0_17,1_17,2_17,3_17,4_17,5_17,6_17,7_17,8_17,9_17,10_17,11_17,12_17,0_18,1_18,2_18,3_18,4_18,5_18,6_18,7_18,8_18,9_18,10_18,11_18,12_18,0_19,1_19,2_19,3_19,4_19,5_19,6_19,7_19,8_19,9_19,10_19,11_19,12_19
2025/1/1,0.00886399,0.00886399,0.00886399,0.00886467,0.00886467,0.00886467,0.00886467,0.00886786,0.00886467,0.00886467,0.00886467,0.00886467,0.00886467,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886408,0.00886727,0.01690388,0.00887847,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886727,0.00987152,0.01696515,0.01556269,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00892540,0.00886341,0.00886408,0.00886341,0.00886341,0.02071798,0.62276870,0.00886727,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00994058,0.00886341,0.00994739,0.01066008,0.01522419,0.00886341,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00886341,0.00886341,0.00886341,0.01015988,0.36954674,0.01546340,0.00893971,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.01713880,0.00993543,0.00886727,0.00890790,0.01509978,0.52678299,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.02201208,0.19304334,0.00886341,0.01595959,0.01697418,0.01574017,0.00886408,0.00886408,0.00886408,0.00886408,0.00886395,0.00886395,0.00886395,0.01637155,0.02409074,0.02101503,0.01535348,0.01076804,0.01837623,0.00886463,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.02018015,0.01881101,0.01339781,0.00886341,0.01615751,0.02503583,0.01003759,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.01798537,0.48213550,0.00886727,0.00886795,0.00889967,0.00956761,0.00886341,0.00886463,0.00886463,0.00886463,0.00889103,0.00889427,0.00892052,0.02113880,0.01069072,0.00886727,0.00886727,0.00886727,0.00886795,0.00886463,0.00886463,0.00886463,0.00886463,0.01180244,0.00887567,0.00942284,0.01719796,0.01557586,0.00886341,0.00886341,0.00886727,0.00886795,0.00998697,0.00886727,0.00886463,0.00886463,0.00886876,0.00886876,0.00977645,0.00886341,0.00886341,0.00886341,0.43722153,0.00886463,0.00886463,0.00886341,0.01480963,0.00886463,0.00886463,0.00886876,0.00886876,0.00889399,0.01810434,0.01579754,0.84468585,0.01029306,0.00887224,0.00886341,0.19770631,0.00892540,0.00886463,0.00886463,0.00886876,0.00886876,0.00891558,0.01040630,0.00886341,0.00886341,0.02323688,0.01605638,0.02929512,0.00886341,0.00892540,0.00886463,0.00886463,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.01050065,0.00886341,0.00886341,0.00987490,0.00888832,0.00886408,0.00886821,0.00886821,0.00886821,0.00892514,0.00886341,0.00886727,0.00886341,0.00886727,0.00886341,0.00959744,0.01803969,0.00887711,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00888170,0.00886341,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341
2025/1/2,0.00886399,0.00886399,0.00886399,0.00886467,0.00886467,0.00886467,0.00886467,0.00886786,0.00886467,0.00886467,0.00886467,0.00886467,0.00886467,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886408,0.00886727,0.01690388,0.00887847,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886727,0.00987152,0.01696515,0.01556269,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00892540,0.00886341,0.00886408,0.00886341,0.00886341,0.02071798,0.62276870,0.00886727,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00994058,0.00886341,0.00994739,0.01066008,0.01522419,0.00886341,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00886341,0.00886341,0.00886341,0.01015988,0.36954674,0.01546340,0.00893971,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.01713880,0.00993543,0.00886727,0.00890790,0.01509978,0.52678299,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.02201208,0.19304334,0.00886341,0.01595959,0.01697418,0.01574017,0.00886408,0.00886408,0.00886408,0.00886408,0.00886395,0.00886395,0.00886395,0.01637155,0.02409074,0.02101503,0.01535348,0.01076804,0.01837623,0.00886463,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.02018015,0.01881101,0.01339781,0.00886341,0.01615751,0.02503583,0.01003759,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.01798537,0.48213550,0.00886727,0.00886795,0.00889967,0.00956761,0.00886341,0.00886463,0.00886463,0.00886463,0.00889103,0.00889427,0.00892052,0.02113880,0.01069072,0.00886727,0.00886727,0.00886727,0.00886795,0.00886463,0.00886463,0.00886463,0.00886463,0.01180244,0.00887567,0.00942284,0.01719796,0.01557586,0.00886341,0.00886341,0.00886727,0.00886795,0.00998697,0.00886727,0.00886463,0.00886463,0.00886876,0.00886876,0.00977645,0.00886341,0.00886341,0.00886341,0.43722153,0.00886463,0.00886463,0.00886341,0.01480963,0.00886463,0.00886463,0.00886876,0.00886876,0.00889399,0.01810434,0.01579754,0.84468585,0.01029306,0.00887224,0.00886341,0.19770631,0.00892540,0.00886463,0.00886463,0.00886876,0.00886876,0.00891558,0.01040630,0.00886341,0.00886341,0.02323688,0.01605638,0.02929512,0.00886341,0.00892540,0.00886463,0.00886463,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.01050065,0.00886341,0.00886341,0.00987490,0.00888832,0.00886408,0.00886821,0.00886821,0.00886821,0.00892514,0.00886341,0.00886727,0.00886341,0.00886727,0.00886341,0.00959744,0.01803969,0.00887711,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00888170,0.00886341,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341
2025/1/3,0.00886399,0.00886399,0.00886399,0.00886467,0.00886467,0.00886467,0.00886467,0.00886786,0.00886467,0.00886467,0.00886467,0.00886467,0.00886467,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886408,0.00886727,0.01690388,0.00887847,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886727,0.00987152,0.01696515,0.01556269,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00892540,0.00886341,0.00886408,0.00886341,0.00886341,0.02071798,0.62276870,0.00886727,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00994058,0.00886341,0.00994739,0.01066008,0.01522419,0.00886341,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00886341,0.00886341,0.00886341,0.01015988,0.36954674,0.01546340,0.00893971,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.01713880,0.00993543,0.00886727,0.00890790,0.01509978,0.52678299,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.02201208,0.19304334,0.00886341,0.01595959,0.01697418,0.01574017,0.00886408,0.00886408,0.00886408,0.00886408,0.00886395,0.00886395,0.00886395,0.01637155,0.02409074,0.02101503,0.01535348,0.01076804,0.01837623,0.00886463,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.02018015,0.01881101,0.01339781,0.00886341,0.01615751,0.02503583,0.01003759,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.01798537,0.48213550,0.00886727,0.00886795,0.00889967,0.00956761,0.00886341,0.00886463,0.00886463,0.00886463,0.00889103,0.00889427,0.00892052,0.02113880,0.01069072,0.00886727,0.00886727,0.00886727,0.00886795,0.00886463,0.00886463,0.00886463,0.00886463,0.01180244,0.00887567,0.00942284,0.01719796,0.01557586,0.00886341,0.00886341,0.00886727,0.00886795,0.00998697,0.00886727,0.00886463,0.00886463,0.00886876,0.00886876,0.00977645,0.00886341,0.00886341,0.00886341,0.43722153,0.00886463,0.00886463,0.00886341,0.01480963,0.00886463,0.00886463,0.00886876,0.00886876,0.00889399,0.01810434,0.01579754,0.84468585,0.01029306,0.00887224,0.00886341,0.19770631,0.00892540,0.00886463,0.00886463,0.00886876,0.00886876,0.00891558,0.01040630,0.00886341,0.00886341,0.02323688,0.01605638,0.02929512,0.00886341,0.00892540,0.00886463,0.00886463,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.01050065,0.00886341,0.00886341,0.00987490,0.00888832,0.00886408,0.00886821,0.00886821,0.00886821,0.00892514,0.00886341,0.00886727,0.00886341,0.00886727,0.00886341,0.00959744,0.01803969,0.00887711,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00888170,0.00886341,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341
2025/1/4,0.00886399,0.00886399,0.00886399,0.00886467,0.00886467,0.00886467,0.00886467,0.00886786,0.00886467,0.00886467,0.00886467,0.00886467,0.00886467,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886408,0.00886727,0.01690388,0.00887847,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886727,0.00987152,0.01696515,0.01556269,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00892540,0.00886341,0.00886408,0.00886341,0.00886341,0.02071798,0.62276870,0.00886727,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00994058,0.00886341,0.00994739,0.01066008,0.01522419,0.00886341,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00886341,0.00886341,0.00886341,0.01015988,0.36954674,0.01546340,0.00893971,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.01713880,0.00993543,0.00886727,0.00890790,0.01509978,0.52678299,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.02201208,0.19304334,0.00886341,0.01595959,0.01697418,0.01574017,0.00886408,0.00886408,0.00886408,0.00886408,0.00886395,0.00886395,0.00886395,0.01637155,0.02409074,0.02101503,0.01535348,0.01076804,0.01837623,0.00886463,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.02018015,0.01881101,0.01339781,0.00886341,0.01615751,0.02503583,0.01003759,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.01798537,0.48213550,0.00886727,0.00886795,0.00889967,0.00956761,0.00886341,0.00886463,0.00886463,0.00886463,0.00889103,0.00889427,0.00892052,0.02113880,0.01069072,0.00886727,0.00886727,0.00886727,0.00886795,0.00886463,0.00886463,0.00886463,0.00886463,0.01180244,0.00887567,0.00942284,0.01719796,0.01557586,0.00886341,0.00886341,0.00886727,0.00886795,0.00998697,0.00886727,0.00886463,0.00886463,0.00886876,0.00886876,0.00977645,0.00886341,0.00886341,0.00886341,0.43722153,0.00886463,0.00886463,0.00886341,0.01480963,0.00886463,0.00886463,0.00886876,0.00886876,0.00889399,0.01810434,0.01579754,0.84468585,0.01029306,0.00887224,0.00886341,0.19770631,0.00892540,0.00886463,0.00886463,0.00886876,0.00886876,0.00891558,0.01040630,0.00886341,0.00886341,0.02323688,0.01605638,0.02929512,0.00886341,0.00892540,0.00886463,0.00886463,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.01050065,0.00886341,0.00886341,0.00987490,0.00888832,0.00886408,0.00886821,0.00886821,0.00886821,0.00892514,0.00886341,0.00886727,0.00886341,0.00886727,0.00886341,0.00959744,0.01803969,0.00887711,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00888170,0.00886341,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341
2025/1/5,0.00886399,0.00886399,0.00886399,0.00886467,0.00886467,0.00886467,0.00886467,0.00886786,0.00886467,0.00886467,0.00886467,0.00886467,0.00886467,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886408,0.00886727,0.01690388,0.00887847,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886727,0.00987152,0.01696515,0.01556269,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00892540,0.00886341,0.00886408,0.00886341,0.00886341,0.02071798,0.62276870,0.00886727,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00994058,0.00886341,0.00994739,0.01066008,0.01522419,0.00886341,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00886341,0.00886341,0.00886341,0.01015988,0.36954674,0.01546340,0.00893971,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.01713880,0.00993543,0.00886727,0.00890790,0.01509978,0.52678299,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.02201208,0.19304334,0.00886341,0.01595959,0.01697418,0.01574017,0.00886408,0.00886408,0.00886408,0.00886408,0.00886395,0.00886395,0.00886395,0.01637155,0.02409074,0.02101503,0.01535348,0.01076804,0.01837623,0.00886463,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.02018015,0.01881101,0.01339781,0.00886341,0.01615751,0.02503583,0.01003759,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.01798537,0.48213550,0.00886727,0.00886795,0.00889967,0.00956761,0.00886341,0.00886463,0.00886463,0.00886463,0.00889103,0.00889427,0.00892052,0.02113880,0.01069072,0.00886727,0.00886727,0.00886727,0.00886795,0.00886463,0.00886463,0.00886463,0.00886463,0.01180244,0.00887567,0.00942284,0.01719796,0.01557586,0.00886341,0.00886341,0.00886727,0.00886795,0.00998697,0.00886727,0.00886463,0.00886463,0.00886876,0.00886876,0.00977645,0.00886341,0.00886341,0.00886341,0.43722153,0.00886463,0.00886463,0.00886341,0.01480963,0.00886463,0.00886463,0.00886876,0.00886876,0.00889399,0.01810434,0.01579754,0.84468585,0.01029306,0.00887224,0.00886341,0.19770631,0.00892540,0.00886463,0.00886463,0.00886876,0.00886876,0.00891558,0.01040630,0.00886341,0.00886341,0.02323688,0.01605638,0.02929512,0.00886341,0.00892540,0.00886463,0.00886463,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.01050065,0.00886341,0.00886341,0.00987490,0.00888832,0.00886408,0.00886821,0.00886821,0.00886821,0.00892514,0.00886341,0.00886727,0.00886341,0.00886727,0.00886341,0.00959744,0.01803969,0.00887711,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00888170,0.00886341,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341
2025/1/6,0.00886399,0.00886399,0.00886399,0.00886467,0.00886467,0.00886467,0.00886467,0.00886786,0.00886467,0.00886467,0.00886467,0.00886467,0.00886467,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886408,0.00886727,0.01690388,0.00887847,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886727,0.00987152,0.01696515,0.01556269,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00892540,0.00886341,0.00886408,0.00886341,0.00886341,0.02071798,0.62276870,0.00886727,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00994058,0.00886341,0.00994739,0.01066008,0.01522419,0.00886341,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00886341,0.00886341,0.00886341,0.01015988,0.36954674,0.01546340,0.00893971,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.01713880,0.00993543,0.00886727,0.00890790,0.01509978,0.52678299,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.02201208,0.19304334,0.00886341,0.01595959,0.01697418,0.01574017,0.00886408,0.00886408,0.00886408,0.00886408,0.00886395,0.00886395,0.00886395,0.01637155,0.02409074,0.02101503,0.01535348,0.01076804,0.01837623,0.00886463,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.02018015,0.01881101,0.01339781,0.00886341,0.01615751,0.02503583,0.01003759,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.01798537,0.48213550,0.00886727,0.00886795,0.00889967,0.00956761,0.00886341,0.00886463,0.00886463,0.00886463,0.00889103,0.00889427,0.00892052,0.02113880,0.01069072,0.00886727,0.00886727,0.00886727,0.00886795,0.00886463,0.00886463,0.00886463,0.00886463,0.01180244,0.00887567,0.00942284,0.01719796,0.01557586,0.00886341,0.00886341,0.00886727,0.00886795,0.00998697,0.00886727,0.00886463,0.00886463,0.00886876,0.00886876,0.00977645,0.00886341,0.00886341,0.00886341,0.43722153,0.00886463,0.00886463,0.00886341,0.01480963,0.00886463,0.00886463,0.00886876,0.00886876,0.00889399,0.01810434,0.01579754,0.84468585,0.01029306,0.00887224,0.00886341,0.19770631,0.00892540,0.00886463,0.00886463,0.00886876,0.00886876,0.00891558,0.01040630,0.00886341,0.00886341,0.02323688,0.01605638,0.02929512,0.00886341,0.00892540,0.00886463,0.00886463,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.01050065,0.00886341,0.00886341,0.00987490,0.00888832,0.00886408,0.00886821,0.00886821,0.00886821,0.00892514,0.00886341,0.00886727,0.00886341,0.00886727,0.00886341,0.00959744,0.01803969,0.00887711,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00888170,0.00886341,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341
2025/1/7,0.00886399,0.00886399,0.00886399,0.00886467,0.00886467,0.00886467,0.00886467,0.00886786,0.00886467,0.00886467,0.00886467,0.00886467,0.00886467,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886408,0.00886727,0.01690388,0.00887847,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886727,0.00987152,0.01696515,0.01556269,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00892540,0.00886341,0.00886408,0.00886341,0.00886341,0.02071798,0.62276870,0.00886727,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00994058,0.00886341,0.00994739,0.01066008,0.01522419,0.00886341,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00886341,0.00886341,0.00886341,0.01015988,0.36954674,0.01546340,0.00893971,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.01713880,0.00993543,0.00886727,0.00890790,0.01509978,0.52678299,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.02201208,0.19304334,0.00886341,0.01595959,0.01697418,0.01574017,0.00886408,0.00886408,0.00886408,0.00886408,0.00886395,0.00886395,0.00886395,0.01637155,0.02409074,0.02101503,0.01535348,0.01076804,0.01837623,0.00886463,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.02018015,0.01881101,0.01339781,0.00886341,0.01615751,0.02503583,0.01003759,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.01798537,0.48213550,0.00886727,0.00886795,0.00889967,0.00956761,0.00886341,0.00886463,0.00886463,0.00886463,0.00889103,0.00889427,0.00892052,0.02113880,0.01069072,0.00886727,0.00886727,0.00886727,0.00886795,0.00886463,0.00886463,0.00886463,0.00886463,0.01180244,0.00887567,0.00942284,0.01719796,0.01557586,0.00886341,0.00886341,0.00886727,0.00886795,0.00998697,0.00886727,0.00886463,0.00886463,0.00886876,0.00886876,0.00977645,0.00886341,0.00886341,0.00886341,0.43722153,0.00886463,0.00886463,0.00886341,0.01480963,0.00886463,0.00886463,0.00886876,0.00886876,0.00889399,0.01810434,0.01579754,0.84468585,0.01029306,0.00887224,0.00886341,0.19770631,0.00892540,0.00886463,0.00886463,0.00886876,0.00886876,0.00891558,0.01040630,0.00886341,0.00886341,0.02323688,0.01605638,0.02929512,0.00886341,0.00892540,0.00886463,0.00886463,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.01050065,0.00886341,0.00886341,0.00987490,0.00888832,0.00886408,0.00886821,0.00886821,0.00886821,0.00892514,0.00886341,0.00886727,0.00886341,0.00886727,0.00886341,0.00959744,0.01803969,0.00887711,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00888170,0.00886341,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341
2025/1/8,0.00886399,0.00886399,0.00886399,0.00886467,0.00886467,0.00886467,0.00886467,0.00886786,0.00886467,0.00886467,0.00886467,0.00886467,0.00886467,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886408,0.00886727,0.01690388,0.00887847,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.00886408,0.00886408,0.00886727,0.00987152,0.01696515,0.01556269,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00892540,0.00886341,0.00886408,0.00886341,0.00886341,0.02071798,0.62276870,0.00886727,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00994058,0.00886341,0.00994739,0.01066008,0.01522419,0.00886341,0.00886727,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00887086,0.00886341,0.00886341,0.00886341,0.01015988,0.36954674,0.01546340,0.00893971,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.01713880,0.00993543,0.00886727,0.00890790,0.01509978,0.52678299,0.00886408,0.00886408,0.00886408,0.00886408,0.00886341,0.00886341,0.00886341,0.02201208,0.19304334,0.00886341,0.01595959,0.01697418,0.01574017,0.00886408,0.00886408,0.00886408,0.00886408,0.00886395,0.00886395,0.00886395,0.01637155,0.02409074,0.02101503,0.01535348,0.01076804,0.01837623,0.00886463,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.02018015,0.01881101,0.01339781,0.00886341,0.01615751,0.02503583,0.01003759,0.00886463,0.00886463,0.00886463,0.00886876,0.00886876,0.00886876,0.01798537,0.48213550,0.00886727,0.00886795,0.00889967,0.00956761,0.00886341,0.00886463,0.00886463,0.00886463,0.00889103,0.00889427,0.00892052,0.02113880,0.01069072,0.00886727,0.00886727,0.00886727,0.00886795,0.00886463,0.00886463,0.00886463,0.00886463,0.01180244,0.00887567,0.00942284,0.01719796,0.01557586,0.00886341,0.00886341,0.00886727,0.00886795,0.00998697,0.00886727,0.00886463,0.00886463,0.00886876,0.00886876,0.00977645,0.00886341,0.00886341,0.00886341,0.43722153,0.00886463,0.00886463,0.00886341,0.01480963,0.00886463,0.00886463,0.00886876,0.00886876,0.00889399,0.01810434,0.01579754,0.84468585,0.01029306,0.00887224,0.00886341,0.19770631,0.00892540,0.00886463,0.00886463,0.00886876,0.00886876,0.00891558,0.01040630,0.00886341,0.00886341,0.02323688,0.01605638,0.02929512,0.00886341,0.00892540,0.00886463,0.00886463,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.01050065,0.00886341,0.00886341,0.00987490,0.00888832,0.00886408,0.00886821,0.00886821,0.00886821,0.00892514,0.00886341,0.00886727,0.00886341,0.00886727,0.00886341,0.00959744,0.01803969,0.00887711,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00888170,0.00886341,0.00886341,0.00886821,0.00886821,0.00886821,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341,0.00886341
